983,"[0, 256, 14, 3756, 0]","[1, 237, 11, 9370, 0]","[2, 204, 47, 9203, 0]","[3, 242, 49, 5969, 0]"
984,"[0, 107, 90, 886, 0]","[1, 267, 90, 6428, 0]","[2, 226, 17, 9516, 0]","[3, 222, 94, 2229, 0]"
1444,"[0, 136, 60, 9692, 0]","[1, 84, 95, 1274, 0]","[2, 65, 86, 4290, 0]","[3, 108, 48, 8750, 0]"
668,"[0, 91, 49, 8203, 0]","[1, 124, 33, 8352, 0]","[2, 139, 79, 3285, 0]","[3, 220, 8, 2554, 0]"
795,"[0, 272, 38, 2429, 0]","[1, 127, 45, 3700, 0]","[2, 261, 45, 1156, 0]","[3, 141, 64, 8191, 0]"
787,"[0, 237, 30, 2993, 0]","[1, 121, 80, 3814, 0]","[2, 260, 13, 9785, 0]","[3, 101, 67, 2467, 0]"
1385,"[0, 282, 66, 5004, 0]","[1, 215, 67, 2618, 0]","[2, 139, 35, 9386, 0]","[3, 254, 71, 329, 0]"
207,"[0, 279, 48, 4703, 0]","[1, 113, 87, 2428, 0]","[2, 196, 36, 2969, 0]","[3, 299, 47, 9393, 0]"
809,"[0, 277, 7, 3917, 0]","[1, 242, 44, 9063, 0]","[2, 102, 66, 138, 0]","[3, 75, 85, 857, 0]"
1386,"[0, 226, 68, 1246, 0]","[1, 275, 86, 2160, 0]","[2, 284, 99, 1641, 0]","[3, 210, 80, 9388, 0]"
1398,"[0, 284, 6, 6694, 0]","[1, 146, 8, 463, 0]","[2, 170, 58, 7022, 0]","[3, 98, 56, 388, 0]"
1404,"[0, 61, 91, 6969, 0]","[1, 277, 46, 5735, 0]","[2, 237, 69, 8325, 0]","[3, 135, 1, 4590, 0]"
1438,"[0, 156, 66, 5401, 0]","[1, 215, 73, 1826, 0]","[2, 190, 68, 4336, 0]","[3, 206, 84, 4027, 0]"
1437,"[0, 224, 18, 7977, 0]","[1, 298, 95, 5806, 0]","[2, 271, 7, 4230, 0]","[3, 58, 75, 9753, 0]"
1000,"[0, 209, 67, 2127, 0]","[1, 133, 73, 2082, 0]","[2, 194, 37, 9082, 0]","[3, 209, 5, 2815, 0]"
1517,"[0, 260, 52, 6679, 0]","[1, 182, 98, 8952, 0]","[2, 161, 33, 8832, 0]","[3, 121, 55, 1062, 0]"
420,"[0, 111, 68, 385, 0]","[1, 223, 11, 9089, 0]","[2, 85, 65, 6881, 0]","[3, 90, 80, 2234, 0]"
270,"[0, 184, 53, 6764, 0]","[1, 276, 43, 1453, 0]","[2, 177, 59, 8873, 0]","[3, 203, 37, 7303, 0]"
269,"[0, 242, 25, 7622, 0]","[1, 205, 68, 6686, 0]","[2, 162, 27, 4975, 0]","[3, 298, 37, 1931, 0]"
531,"[0, 66, 10, 6362, 0]","[1, 167, 6, 9539, 0]","[2, 224, 41, 7462, 0]","[3, 59, 64, 1634, 0]"
530,"[0, 222, 59, 3521, 0]","[1, 78, 72, 1464, 0]","[2, 263, 88, 6086, 0]","[3, 234, 80, 265, 0]"
545,"[0, 236, 94, 5481, 0]","[1, 201, 65, 6447, 0]","[2, 52, 26, 7335, 0]","[3, 262, 47, 9142, 0]"
625,"[0, 290, 50, 3302, 0]","[1, 248, 81, 3320, 0]","[2, 80, 48, 6335, 0]","[3, 249, 96, 8849, 0]"
626,"[0, 152, 34, 364, 0]","[1, 288, 54, 7826, 0]","[2, 83, 61, 6231, 0]","[3, 101, 55, 4121, 0]"
922,"[0, 73, 4, 4523, 0]","[1, 157, 23, 7669, 0]","[2, 222, 64, 1024, 0]","[3, 259, 40, 5774, 0]"
921,"[0, 84, 31, 6918, 0]","[1, 180, 82, 1273, 0]","[2, 139, 95, 716, 0]","[3, 280, 55, 5618, 0]"
920,"[0, 160, 38, 6113, 0]","[1, 257, 57, 6719, 0]","[2, 202, 95, 3006, 0]","[3, 178, 86, 4383, 0]"
691,"[0, 76, 27, 6848, 0]","[1, 162, 60, 3444, 0]","[2, 267, 87, 2240, 0]","[3, 248, 100, 1631, 0]"
919,"[0, 179, 57, 5455, 0]","[1, 237, 62, 2903, 0]","[2, 143, 72, 3764, 0]","[3, 61, 23, 3986, 0]"
62,"[0, 196, 81, 4734, 0]","[1, 271, 57, 9601, 0]","[2, 77, 5, 7500, 0]","[3, 165, 85, 6056, 0]"
133,"[0, 143, 41, 1280, 0]","[1, 163, 94, 9628, 0]","[2, 164, 35, 1092, 0]","[3, 150, 81, 5817, 0]"
120,"[0, 299, 11, 2301, 0]","[1, 263, 42, 9989, 0]","[2, 102, 79, 2319, 0]","[3, 180, 12, 4172, 0]"
1559,"[0, 104, 33, 1561, 0]","[1, 143, 57, 1340, 0]","[2, 277, 64, 8359, 0]","[3, 148, 55, 3820, 0]"
1558,"[0, 54, 13, 5078, 0]","[1, 296, 11, 1099, 0]","[2, 240, 73, 7276, 0]","[3, 150, 56, 5085, 0]"
561,"[0, 154, 31, 6151, 0]","[1, 129, 49, 6240, 0]","[2, 248, 37, 6161, 0]","[3, 212, 83, 8342, 0]"
560,"[0, 282, 61, 3167, 0]","[1, 192, 70, 4981, 0]","[2, 114, 17, 7020, 0]","[3, 192, 12, 7424, 0]"
559,"[0, 148, 18, 1524, 0]","[1, 69, 78, 9050, 0]","[2, 168, 34, 6720, 0]","[3, 206, 14, 5068, 0]"
126,"[0, 174, 46, 6899, 0]","[1, 83, 98, 560, 0]","[2, 123, 8, 9433, 0]","[3, 272, 85, 4986, 0]"
182,"[0, 156, 41, 7171, 0]","[1, 145, 38, 6535, 0]","[2, 62, 67, 5365, 0]","[3, 150, 85, 6686, 0]"
340,"[0, 77, 51, 9620, 0]","[1, 298, 53, 1601, 0]","[2, 231, 3, 8705, 0]","[3, 216, 75, 9989, 0]"
1358,"[0, 84, 88, 2036, 0]","[1, 50, 10, 4954, 0]","[2, 256, 42, 8532, 0]","[3, 259, 85, 8097, 0]"
1300,"[0, 119, 4, 421, 0]","[1, 119, 62, 6970, 0]","[2, 133, 98, 7549, 0]","[3, 238, 72, 250, 0]"
1286,"[0, 120, 18, 4743, 0]","[1, 183, 51, 9260, 0]","[2, 146, 26, 2104, 0]","[3, 81, 13, 9694, 0]"
1357,"[0, 69, 19, 6967, 0]","[1, 215, 61, 7889, 0]","[2, 176, 83, 138, 1]","[3, 124, 31, 4145, 0]"
930,"[0, 291, 18, 4355, 0]","[1, 267, 63, 7924, 0]","[2, 93, 23, 1451, 0]","[3, 158, 30, 8498, 0]"
1111,"[0, 252, 30, 4319, 0]","[1, 80, 50, 2882, 0]","[2, 214, 28, 8651, 0]","[3, 140, 37, 896, 0]"
1112,"[0, 268, 0, 1031, 0]","[1, 154, 79, 4211, 0]","[2, 273, 40, 3783, 0]","[3, 292, 0, 1058, 0]"
1355,"[0, 272, 49, 4508, 0]","[1, 88, 53, 9330, 0]","[2, 287, 37, 5846, 0]","[3, 295, 79, 4498, 0]"
857,"[0, 177, 72, 5451, 0]","[1, 272, 58, 9616, 0]","[2, 143, 98, 9281, 0]","[3, 109, 67, 1716, 0]"
227,"[0, 289, 55, 354, 0]","[1, 197, 6, 2971, 0]","[2, 190, 35, 6005, 0]","[3, 192, 22, 9011, 0]"
226,"[0, 61, 100, 9940, 0]","[1, 176, 44, 623, 0]","[2, 244, 38, 1347, 0]","[3, 220, 84, 8252, 0]"
1309,"[0, 138, 15, 2860, 0]","[1, 90, 64, 2515, 0]","[2, 164, 69, 5593, 0]","[3, 241, 47, 5575, 0]"
886,"[0, 237, 41, 1965, 0]","[1, 252, 23, 8282, 0]","[2, 285, 13, 9382, 0]","[3, 100, 28, 6720, 0]"
872,"[0, 122, 47, 4370, 0]","[1, 143, 10, 2557, 0]","[2, 255, 27, 4942, 0]","[3, 288, 16, 3707, 0]"
409,"[0, 263, 44, 8403, 0]","[1, 168, 38, 7431, 0]","[2, 76, 69, 8368, 0]","[3, 238, 90, 1079, 0]"
410,"[0, 253, 94, 9123, 0]","[1, 202, 79, 1099, 0]","[2, 280, 37, 3677, 0]","[3, 159, 97, 3228, 0]"
211,"[0, 206, 38, 6128, 0]","[1, 300, 88, 7159, 0]","[2, 275, 34, 7597, 0]","[3, 50, 31, 4493, 0]"
212,"[0, 98, 7, 3282, 0]","[1, 269, 98, 895, 0]","[2, 140, 84, 5699, 0]","[3, 176, 28, 3349, 0]"
239,"[0, 132, 18, 874, 0]","[1, 285, 81, 9942, 0]","[2, 272, 21, 5227, 0]","[3, 132, 9, 8861, 0]"
398,"[0, 271, 56, 6506, 0]","[1, 154, 10, 5417, 0]","[2, 143, 88, 4754, 0]","[3, 252, 0, 7870, 0]"
411,"[0, 270, 81, 1426, 0]","[1, 108, 57, 3321, 0]","[2, 86, 96, 3513, 0]","[3, 226, 4, 2055, 0]"
412,"[0, 142, 0, 1621, 0]","[1, 102, 85, 5929, 0]","[2, 161, 33, 1624, 0]","[3, 232, 61, 4639, 0]"
413,"[0, 210, 15, 4611, 0]","[1, 130, 94, 2153, 0]","[2, 161, 22, 5867, 0]","[3, 158, 40, 2297, 0]"
414,"[0, 220, 50, 7289, 0]","[1, 86, 64, 3518, 0]","[2, 297, 15, 3419, 0]","[3, 56, 73, 8454, 0]"
415,"[0, 108, 73, 7504, 0]","[1, 118, 12, 7703, 0]","[2, 158, 79, 3445, 0]","[3, 170, 4, 4658, 0]"
416,"[0, 286, 16, 6208, 0]","[1, 150, 99, 5441, 0]","[2, 264, 87, 9421, 0]","[3, 272, 84, 5387, 0]"
204,"[0, 253, 82, 3371, 0]","[1, 72, 15, 936, 0]","[2, 161, 98, 7325, 0]","[3, 220, 88, 1626, 0]"
205,"[0, 134, 73, 8406, 0]","[1, 99, 41, 1978, 0]","[2, 160, 0, 8118, 0]","[3, 144, 8, 9760, 0]"
811,"[0, 294, 66, 2012, 0]","[1, 230, 95, 3293, 0]","[2, 204, 77, 2193, 0]","[3, 259, 55, 420, 0]"
1002,"[0, 139, 80, 4994, 0]","[1, 135, 93, 4681, 0]","[2, 270, 92, 1851, 0]","[3, 180, 82, 2380, 0]"
1003,"[0, 270, 89, 8903, 0]","[1, 290, 73, 7578, 0]","[2, 86, 5, 8589, 0]","[3, 229, 99, 9825, 0]"
1387,"[0, 293, 60, 724, 0]","[1, 138, 87, 4198, 0]","[2, 269, 12, 1722, 0]","[3, 287, 37, 2107, 0]"
767,"[0, 85, 32, 5240, 0]","[1, 167, 52, 6559, 0]","[2, 227, 18, 5966, 0]","[3, 284, 44, 6965, 0]"
765,"[0, 149, 75, 4681, 0]","[1, 102, 15, 102, 0]","[2, 91, 41, 6345, 0]","[3, 241, 68, 3949, 0]"
776,"[0, 108, 32, 653, 0]","[1, 195, 64, 2792, 0]","[2, 105, 19, 6242, 0]","[3, 109, 12, 8050, 0]"
855,"[0, 157, 11, 1754, 0]","[1, 85, 71, 1710, 0]","[2, 198, 98, 8521, 0]","[3, 93, 46, 5853, 0]"
856,"[0, 289, 2, 3026, 0]","[1, 125, 98, 5292, 0]","[2, 125, 43, 2860, 0]","[3, 136, 34, 2721, 0]"
864,"[0, 213, 19, 5820, 0]","[1, 218, 3, 242, 0]","[2, 225, 79, 5568, 0]","[3, 250, 44, 1554, 0]"
643,"[0, 127, 28, 4981, 0]","[1, 229, 59, 4975, 0]","[2, 216, 88, 912, 0]","[3, 164, 55, 4449, 0]"
401,"[0, 173, 0, 9652, 0]","[1, 297, 67, 579, 0]","[2, 61, 6, 5751, 0]","[3, 181, 3, 3932, 0]"
402,"[0, 266, 6, 7162, 0]","[1, 121, 28, 5494, 0]","[2, 133, 52, 4692, 0]","[3, 289, 67, 8048, 0]"
403,"[0, 168, 35, 5415, 0]","[1, 88, 72, 4043, 0]","[2, 265, 46, 4442, 0]","[3, 150, 20, 2364, 0]"
589,"[0, 261, 63, 5442, 0]","[1, 92, 77, 4333, 0]","[2, 198, 75, 5951, 0]","[3, 203, 44, 9830, 0]"
588,"[0, 211, 20, 5149, 0]","[1, 200, 65, 529, 0]","[2, 147, 55, 4320, 0]","[3, 209, 83, 117, 0]"
912,"[0, 232, 17, 964, 0]","[1, 221, 61, 4888, 0]","[2, 95, 95, 7226, 0]","[3, 300, 10, 5948, 0]"
913,"[0, 185, 65, 5210, 0]","[1, 88, 17, 4419, 0]","[2, 216, 79, 9070, 0]","[3, 248, 100, 6775, 0]"
914,"[0, 50, 74, 2888, 0]","[1, 235, 2, 7224, 0]","[2, 300, 75, 6151, 0]","[3, 79, 89, 9241, 0]"
93,"[0, 57, 46, 2482, 0]","[1, 282, 21, 6067, 0]","[2, 126, 93, 7910, 0]","[3, 97, 66, 5976, 0]"
73,"[0, 262, 91, 4082, 0]","[1, 244, 1, 9475, 0]","[2, 109, 17, 4771, 0]","[3, 144, 48, 2646, 0]"
1125,"[0, 179, 14, 8104, 0]","[1, 295, 47, 7424, 0]","[2, 87, 30, 2621, 0]","[3, 102, 22, 9910, 0]"
1126,"[0, 212, 36, 4852, 0]","[1, 142, 51, 2019, 0]","[2, 73, 74, 1066, 0]","[3, 184, 63, 5482, 0]"
1193,"[0, 225, 25, 1949, 0]","[1, 177, 20, 1131, 0]","[2, 261, 9, 9159, 0]","[3, 265, 22, 2058, 0]"
1196,"[0, 201, 7, 8767, 0]","[1, 289, 17, 18, 0]","[2, 77, 88, 2158, 0]","[3, 206, 46, 6962, 0]"
1374,"[0, 175, 46, 6762, 0]","[1, 272, 71, 4270, 0]","[2, 123, 11, 7596, 0]","[3, 144, 38, 9395, 0]"
1372,"[0, 169, 64, 6932, 0]","[1, 283, 74, 5202, 0]","[2, 297, 85, 9330, 0]","[3, 218, 32, 1357, 0]"
309,"[0, 160, 50, 5355, 0]","[1, 262, 17, 461, 0]","[2, 95, 39, 1737, 0]","[3, 260, 29, 4225, 0]"
517,"[0, 160, 51, 185, 0]","[1, 128, 18, 7546, 0]","[2, 242, 95, 8007, 0]","[3, 233, 93, 8716, 0]"
1371,"[0, 109, 19, 9513, 0]","[1, 98, 95, 7149, 0]","[2, 252, 57, 6433, 0]","[3, 94, 84, 5127, 0]"
1172,"[0, 198, 70, 3630, 0]","[1, 96, 44, 6869, 0]","[2, 160, 92, 8222, 0]","[3, 191, 53, 391, 0]"
753,"[0, 86, 55, 481, 0]","[1, 62, 52, 6383, 0]","[2, 172, 3, 9331, 0]","[3, 101, 3, 2387, 0]"
752,"[0, 250, 29, 1221, 0]","[1, 73, 87, 197, 0]","[2, 244, 99, 4222, 0]","[3, 198, 89, 7980, 0]"
751,"[0, 260, 58, 153, 0]","[1, 52, 46, 223, 0]","[2, 170, 98, 6302, 0]","[3, 133, 80, 3440, 0]"
750,"[0, 80, 47, 3443, 0]","[1, 126, 99, 9124, 0]","[2, 268, 57, 8946, 0]","[3, 250, 80, 9471, 0]"
749,"[0, 82, 44, 4413, 0]","[1, 58, 60, 1381, 0]","[2, 220, 39, 9812, 0]","[3, 90, 38, 6026, 0]"
1643,"[0, 93, 6, 3749, 0]","[1, 120, 24, 9412, 0]","[2, 160, 37, 5650, 0]","[3, 182, 38, 8034, 0]"
1644,"[0, 293, 83, 1582, 0]","[1, 111, 93, 9789, 0]","[2, 191, 17, 8268, 0]","[3, 285, 45, 4569, 0]"
1202,"[0, 162, 41, 4945, 0]","[1, 256, 42, 8017, 0]","[2, 281, 9, 3352, 0]","[3, 137, 34, 8307, 0]"
258,"[0, 250, 22, 7984, 0]","[1, 281, 44, 3211, 0]","[2, 63, 77, 9640, 0]","[3, 278, 37, 5360, 0]"
257,"[0, 152, 91, 7236, 0]","[1, 142, 1, 286, 0]","[2, 120, 0, 4031, 0]","[3, 246, 59, 435, 0]"
851,"[0, 54, 4, 292, 0]","[1, 236, 8, 7578, 0]","[2, 274, 31, 8026, 0]","[3, 268, 82, 754, 0]"
852,"[0, 134, 89, 5723, 0]","[1, 110, 43, 9687, 0]","[2, 86, 37, 1842, 0]","[3, 232, 2, 5758, 0]"
85,"[0, 95, 30, 4836, 0]","[1, 267, 84, 3645, 0]","[2, 235, 7, 9159, 0]","[3, 211, 69, 3790, 0]"
42,"[0, 229, 33, 4063, 0]","[1, 108, 45, 6318, 0]","[2, 257, 6, 5249, 0]","[3, 122, 22, 3200, 0]"
37,"[0, 114, 8, 3059, 1]","[1, 184, 43, 2781, 0]","[2, 115, 63, 6574, 0]","[3, 296, 38, 2719, 0]"
36,"[0, 87, 75, 1460, 0]","[1, 259, 34, 7416, 0]","[2, 215, 60, 2010, 0]","[3, 274, 86, 570, 0]"
56,"[0, 259, 24, 9729, 0]","[1, 191, 16, 6078, 0]","[2, 140, 41, 3097, 0]","[3, 119, 21, 4004, 0]"
55,"[0, 146, 3, 8955, 0]","[1, 220, 47, 2536, 0]","[2, 63, 81, 715, 0]","[3, 212, 37, 2756, 0]"
57,"[0, 172, 30, 154, 0]","[1, 300, 57, 6185, 0]","[2, 291, 11, 5686, 1]","[3, 163, 3, 1369, 0]"
102,"[0, 215, 77, 1848, 0]","[1, 300, 38, 2402, 0]","[2, 232, 66, 9295, 0]","[3, 260, 17, 6494, 0]"
946,"[0, 255, 16, 2273, 0]","[1, 258, 90, 7772, 0]","[2, 223, 82, 7278, 0]","[3, 92, 38, 465, 0]"
142,"[0, 159, 14, 5178, 0]","[1, 296, 72, 3139, 0]","[2, 224, 28, 566, 0]","[3, 207, 31, 4753, 0]"
143,"[0, 126, 51, 7063, 0]","[1, 221, 4, 6268, 0]","[2, 65, 96, 7835, 0]","[3, 159, 85, 7854, 0]"
115,"[0, 107, 84, 856, 0]","[1, 84, 87, 9178, 0]","[2, 160, 52, 7817, 0]","[3, 216, 83, 6597, 0]"
1189,"[0, 274, 65, 5312, 0]","[1, 295, 24, 5666, 0]","[2, 76, 77, 4078, 0]","[3, 293, 3, 8780, 0]"
935,"[0, 139, 19, 1765, 0]","[1, 222, 15, 6798, 0]","[2, 200, 30, 2150, 0]","[3, 195, 87, 9434, 0]"
936,"[0, 139, 30, 4634, 0]","[1, 299, 0, 4106, 0]","[2, 67, 27, 1524, 0]","[3, 77, 89, 9857, 0]"
937,"[0, 128, 13, 8917, 0]","[1, 258, 94, 8169, 0]","[2, 200, 22, 3150, 0]","[3, 136, 28, 6466, 0]"
1594,"[0, 210, 2, 5143, 0]","[1, 91, 95, 6576, 0]","[2, 237, 5, 7015, 0]","[3, 110, 78, 86, 0]"
1595,"[0, 260, 79, 573, 0]","[1, 63, 69, 7640, 0]","[2, 72, 26, 5417, 0]","[3, 103, 53, 4560, 0]"
1596,"[0, 281, 51, 3088, 0]","[1, 127, 66, 6313, 0]","[2, 185, 96, 85, 0]","[3, 206, 62, 3931, 0]"
1620,"[0, 279, 39, 9038, 0]","[1, 91, 97, 4444, 0]","[2, 201, 90, 7136, 0]","[3, 185, 95, 270, 0]"
1586,"[0, 210, 43, 2693, 0]","[1, 51, 45, 8525, 0]","[2, 89, 45, 2123, 0]","[3, 216, 83, 1006, 0]"
1587,"[0, 91, 43, 6924, 0]","[1, 84, 68, 5997, 0]","[2, 212, 70, 1365, 0]","[3, 161, 17, 603, 0]"
1575,"[0, 222, 89, 8992, 0]","[1, 191, 43, 4457, 0]","[2, 193, 88, 4322, 0]","[3, 114, 30, 3978, 0]"
1576,"[0, 219, 68, 8618, 0]","[1, 239, 83, 9889, 0]","[2, 112, 43, 5682, 0]","[3, 139, 10, 6175, 0]"
1588,"[0, 212, 54, 1485, 0]","[1, 135, 67, 6142, 0]","[2, 116, 18, 942, 0]","[3, 109, 99, 1965, 0]"
1589,"[0, 175, 11, 591, 0]","[1, 254, 68, 8749, 0]","[2, 174, 47, 4927, 0]","[3, 151, 91, 756, 0]"
1590,"[0, 231, 71, 9609, 0]","[1, 273, 11, 5536, 0]","[2, 202, 2, 9486, 0]","[3, 214, 40, 3487, 0]"
1609,"[0, 110, 85, 6830, 0]","[1, 224, 54, 8456, 0]","[2, 82, 48, 3781, 0]","[3, 207, 3, 6005, 0]"
1613,"[0, 178, 50, 4342, 0]","[1, 209, 96, 9198, 0]","[2, 266, 95, 9476, 0]","[3, 190, 85, 5114, 0]"
1591,"[0, 213, 55, 3220, 0]","[1, 223, 38, 9351, 0]","[2, 108, 80, 8441, 0]","[3, 227, 33, 6123, 0]"
253,"[0, 156, 27, 2500, 0]","[1, 224, 16, 8052, 1]","[2, 218, 64, 6153, 0]","[3, 185, 97, 4035, 0]"
252,"[0, 267, 59, 7183, 0]","[1, 117, 72, 4702, 0]","[2, 139, 36, 1005, 0]","[3, 254, 16, 1799, 0]"
677,"[0, 144, 57, 2887, 0]","[1, 191, 62, 4822, 0]","[2, 208, 20, 7902, 0]","[3, 84, 19, 2263, 0]"
678,"[0, 97, 84, 6658, 0]","[1, 143, 25, 642, 0]","[2, 191, 20, 4618, 0]","[3, 203, 55, 6563, 0]"
679,"[0, 106, 14, 9649, 0]","[1, 243, 18, 6883, 0]","[2, 134, 85, 1546, 0]","[3, 214, 58, 4222, 0]"
680,"[0, 84, 28, 5963, 0]","[1, 128, 23, 2485, 0]","[2, 94, 96, 2778, 0]","[3, 57, 75, 4986, 0]"
681,"[0, 228, 6, 1366, 0]","[1, 160, 38, 9240, 0]","[2, 159, 28, 1123, 0]","[3, 156, 54, 708, 0]"
881,"[0, 266, 72, 3327, 0]","[1, 120, 81, 2214, 0]","[2, 89, 16, 40, 0]","[3, 260, 41, 9758, 0]"
882,"[0, 179, 97, 3008, 0]","[1, 223, 61, 4047, 0]","[2, 269, 61, 5556, 0]","[3, 245, 54, 1363, 0]"
877,"[0, 287, 53, 9196, 0]","[1, 171, 26, 5163, 0]","[2, 98, 77, 1044, 0]","[3, 217, 30, 6044, 0]"
1426,"[0, 51, 60, 2780, 0]","[1, 78, 23, 2500, 0]","[2, 205, 71, 9965, 0]","[3, 268, 99, 7517, 0]"
1689,"[0, 194, 10, 739, 0]","[1, 99, 5, 9341, 0]","[2, 97, 88, 9456, 0]","[3, 71, 37, 2313, 0]"
1272,"[0, 68, 62, 5135, 0]","[1, 249, 56, 9521, 0]","[2, 77, 31, 3479, 0]","[3, 245, 40, 2012, 0]"
1273,"[0, 110, 73, 6738, 0]","[1, 51, 76, 9443, 0]","[2, 126, 73, 7282, 0]","[3, 213, 81, 5008, 0]"
1274,"[0, 100, 8, 3228, 0]","[1, 180, 44, 6604, 0]","[2, 187, 33, 8251, 0]","[3, 287, 49, 938, 0]"
317,"[0, 293, 24, 8959, 0]","[1, 119, 92, 1083, 0]","[2, 186, 13, 5904, 0]","[3, 281, 3, 3618, 0]"
316,"[0, 249, 75, 9272, 0]","[1, 233, 54, 5520, 0]","[2, 214, 84, 1657, 0]","[3, 141, 70, 9247, 0]"
315,"[0, 268, 32, 3614, 0]","[1, 118, 29, 1773, 0]","[2, 275, 64, 5978, 0]","[3, 238, 51, 8236, 0]"
314,"[0, 294, 73, 5768, 0]","[1, 106, 19, 1300, 0]","[2, 206, 57, 571, 0]","[3, 248, 97, 3996, 0]"
313,"[0, 65, 65, 9031, 0]","[1, 298, 98, 6461, 0]","[2, 194, 11, 6056, 0]","[3, 157, 33, 6886, 0]"
1045,"[0, 186, 52, 2042, 0]","[1, 160, 45, 8343, 0]","[2, 51, 97, 6792, 0]","[3, 199, 34, 6175, 0]"
1044,"[0, 237, 56, 9617, 0]","[1, 129, 39, 3134, 0]","[2, 277, 38, 2324, 0]","[3, 127, 97, 2834, 0]"
1041,"[0, 230, 70, 6379, 0]","[1, 212, 93, 5048, 0]","[2, 245, 31, 5534, 0]","[3, 228, 87, 7136, 0]"
1195,"[0, 58, 7, 7346, 0]","[1, 223, 51, 2074, 0]","[2, 102, 97, 2699, 0]","[3, 102, 28, 6753, 0]"
1127,"[0, 74, 100, 7744, 0]","[1, 219, 83, 2442, 0]","[2, 200, 79, 8217, 0]","[3, 127, 26, 3459, 0]"
1128,"[0, 188, 36, 8490, 0]","[1, 221, 18, 8413, 0]","[2, 224, 88, 8287, 0]","[3, 115, 98, 496, 0]"
1129,"[0, 71, 62, 3434, 0]","[1, 255, 30, 7735, 0]","[2, 72, 35, 9573, 0]","[3, 136, 30, 9600, 0]"
730,"[0, 139, 26, 3275, 0]","[1, 298, 42, 7157, 0]","[2, 221, 75, 2477, 0]","[3, 165, 59, 4591, 0]"
726,"[0, 129, 16, 1855, 0]","[1, 72, 83, 9918, 0]","[2, 254, 55, 2454, 0]","[3, 203, 41, 1463, 0]"
727,"[0, 236, 25, 8741, 0]","[1, 154, 47, 456, 0]","[2, 258, 68, 4511, 0]","[3, 98, 13, 6288, 0]"
657,"[0, 79, 5, 451, 0]","[1, 283, 91, 8719, 0]","[2, 284, 53, 5493, 0]","[3, 255, 7, 4912, 0]"
658,"[0, 134, 18, 8492, 0]","[1, 108, 28, 8240, 0]","[2, 249, 41, 2287, 0]","[3, 215, 26, 8917, 0]"
659,"[0, 224, 52, 6350, 0]","[1, 117, 26, 2174, 0]","[2, 92, 23, 8516, 0]","[3, 175, 32, 4382, 0]"
662,"[0, 291, 54, 7395, 0]","[1, 65, 67, 7767, 0]","[2, 239, 71, 1802, 0]","[3, 117, 47, 7725, 0]"
1480,"[0, 137, 25, 686, 0]","[1, 195, 95, 7294, 0]","[2, 226, 15, 9880, 0]","[3, 224, 33, 4652, 0]"
1022,"[0, 110, 98, 5599, 0]","[1, 243, 46, 9229, 0]","[2, 290, 73, 8353, 0]","[3, 223, 57, 5028, 0]"
1021,"[0, 68, 19, 4036, 0]","[1, 172, 73, 8564, 0]","[2, 176, 65, 613, 0]","[3, 291, 35, 3933, 0]"
284,"[0, 86, 70, 5714, 0]","[1, 233, 93, 8819, 0]","[2, 57, 75, 9295, 0]","[3, 134, 51, 770, 0]"
285,"[0, 93, 30, 6687, 0]","[1, 215, 82, 3668, 0]","[2, 259, 99, 4168, 0]","[3, 164, 76, 1336, 0]"
22,"[0, 200, 15, 2412, 0]","[1, 123, 9, 4997, 0]","[2, 106, 23, 9881, 0]","[3, 57, 57, 9240, 0]"
24,"[0, 292, 65, 3913, 0]","[1, 187, 42, 4541, 0]","[2, 240, 82, 3758, 0]","[3, 119, 87, 2365, 0]"
4,"[0, 163, 33, 6595, 0]","[1, 253, 2, 1057, 0]","[2, 193, 6, 2375, 0]","[3, 97, 62, 5028, 0]"
298,"[0, 272, 90, 9400, 0]","[1, 142, 21, 9255, 0]","[2, 181, 29, 1180, 0]","[3, 89, 57, 2321, 0]"
297,"[0, 277, 51, 7342, 0]","[1, 222, 39, 3800, 0]","[2, 146, 43, 4255, 0]","[3, 251, 64, 6765, 0]"
1510,"[0, 57, 97, 2856, 0]","[1, 234, 6, 5800, 0]","[2, 269, 87, 4740, 0]","[3, 92, 9, 4890, 0]"
1511,"[0, 295, 56, 2149, 0]","[1, 106, 71, 285, 0]","[2, 272, 97, 4995, 0]","[3, 142, 94, 3543, 0]"
1504,"[0, 57, 14, 8574, 0]","[1, 132, 24, 8504, 0]","[2, 126, 94, 1924, 0]","[3, 228, 35, 482, 0]"
1503,"[0, 92, 59, 1954, 0]","[1, 183, 37, 4900, 0]","[2, 259, 15, 2514, 0]","[3, 50, 51, 3015, 0]"
293,"[0, 123, 80, 9967, 0]","[1, 69, 38, 1477, 0]","[2, 261, 31, 2152, 0]","[3, 135, 70, 200, 0]"
1011,"[0, 107, 88, 5257, 0]","[1, 161, 32, 2102, 0]","[2, 188, 22, 4272, 0]","[3, 64, 18, 153, 0]"
1012,"[0, 136, 7, 3667, 0]","[1, 199, 38, 3839, 0]","[2, 237, 32, 5737, 0]","[3, 195, 31, 2288, 0]"
1013,"[0, 205, 89, 2666, 0]","[1, 167, 58, 2885, 0]","[2, 126, 72, 3415, 0]","[3, 163, 67, 3306, 0]"
1014,"[0, 211, 51, 4187, 0]","[1, 90, 74, 6877, 0]","[2, 161, 60, 3202, 0]","[3, 261, 58, 5253, 0]"
